rt	wlen	unigramsurp	subject	docid	sentid	sentpos
632	2	1.6084222	s091	MatchstickSeller	100	8
572	3	2.9587936	s006	MatchstickSeller	101	2
1447	3	2.9587936	s035	MatchstickSeller	101	2
1009	3	2.9587936	s068	MatchstickSeller	101	2
1034	3	2.9587936	s091	MatchstickSeller	101	2
568	3	2.9587936	s096	MatchstickSeller	101	2
1061	5	4.708133	s006	MatchstickSeller	101	3
1024	5	4.708133	s035	MatchstickSeller	101	3
775	5	4.708133	s068	MatchstickSeller	101	3
885	5	4.708133	s091	MatchstickSeller	101	3
704	5	4.708133	s096	MatchstickSeller	101	3
1137	4	4.361279	s006	MatchstickSeller	101	4
1737	4	4.361279	s035	MatchstickSeller	101	4
970	4	4.361279	s068	MatchstickSeller	101	4
928	4	4.361279	s091	MatchstickSeller	101	4
576	4	4.361279	s096	MatchstickSeller	101	4
795	5	5.3058558	s006	MatchstickSeller	101	5
719	5	5.3058558	s035	MatchstickSeller	101	5
665	5	5.3058558	s068	MatchstickSeller	101	5
1215	5	5.3058558	s091	MatchstickSeller	101	5
832	5	5.3058558	s096	MatchstickSeller	101	5
503	5	2.6729484	s006	MatchstickSeller	101	6
1320	5	2.6729484	s035	MatchstickSeller	101	6
781	5	2.6729484	s068	MatchstickSeller	101	6
1215	5	2.6729484	s091	MatchstickSeller	101	6
833	5	2.6729484	s096	MatchstickSeller	101	6
761	4	4.883152	s006	MatchstickSeller	101	7
1416	4	4.883152	s035	MatchstickSeller	101	7
727	4	4.883152	s068	MatchstickSeller	101	7
768	4	4.883152	s091	MatchstickSeller	101	7
647	4	4.883152	s096	MatchstickSeller	101	7
502	2	1.7076293	s006	MatchstickSeller	101	8
752	2	1.7076293	s035	MatchstickSeller	101	8
767	2	1.7076293	s068	MatchstickSeller	101	8
725	2	1.7076293	s091	MatchstickSeller	101	8
536	2	1.7076293	s096	MatchstickSeller	101	8
801	5	6.2181096	s006	MatchstickSeller	101	9
736	5	6.2181096	s035	MatchstickSeller	101	9
823	5	6.2181096	s068	MatchstickSeller	101	9
727	5	6.2181096	s091	MatchstickSeller	101	9
688	5	6.2181096	s096	MatchstickSeller	101	9
761	2	2.1191137	s006	MatchstickSeller	101	10
773	2	2.1191137	s068	MatchstickSeller	101	10
1562	2	2.1191137	s091	MatchstickSeller	101	10
480	2	2.1191137	s096	MatchstickSeller	101	10
524	3	2.9587936	s006	MatchstickSeller	101	11
752	3	2.9587936	s035	MatchstickSeller	101	11
687	3	2.9587936	s068	MatchstickSeller	101	11
1388	3	2.9587936	s091	MatchstickSeller	101	11
464	3	2.9587936	s096	MatchstickSeller	101	11
609	10	5.837817	s006	MatchstickSeller	101	12
840	10	5.837817	s035	MatchstickSeller	101	12
624	10	5.837817	s068	MatchstickSeller	101	12
835	10	5.837817	s091	MatchstickSeller	101	12
712	10	5.837817	s096	MatchstickSeller	101	12
614	3	1.2888894	s006	MatchstickSeller	101	13
1161	3	1.2888894	s035	MatchstickSeller	101	13
1439	3	1.2888894	s068	MatchstickSeller	101	13
1191	3	1.2888894	s091	MatchstickSeller	101	13
769	3	1.2888894	s096	MatchstickSeller	101	13
1475	10	6.636659	s006	MatchstickSeller	101	14
2231	10	6.636659	s035	MatchstickSeller	101	14
1416	10	6.636659	s068	MatchstickSeller	101	14
1085	10	6.636659	s091	MatchstickSeller	101	14
919	10	6.636659	s096	MatchstickSeller	101	14
893	4	4.0106	s006	MatchstickSeller	101	15
755	4	4.0106	s068	MatchstickSeller	101	15
922	4	4.0106	s091	MatchstickSeller	101	15
512	4	4.0106	s096	MatchstickSeller	101	15
673	8	5.797243	s006	MatchstickSeller	101	16
784	8	5.797243	s035	MatchstickSeller	101	16
1008	8	5.797243	s068	MatchstickSeller	101	16
663	8	5.797243	s091	MatchstickSeller	101	16
848	8	5.797243	s096	MatchstickSeller	101	16
485	3	2.6644797	s006	MatchstickSeller	101	17
952	3	2.6644797	s035	MatchstickSeller	101	17
1114	3	2.6644797	s068	MatchstickSeller	101	17
893	3	2.6644797	s091	MatchstickSeller	101	17
703	3	3.0180616	s006	MatchstickSeller	101	18
713	3	3.0180616	s035	MatchstickSeller	101	18
552	3	3.0180616	s068	MatchstickSeller	101	18
640	3	3.0180616	s091	MatchstickSeller	101	18
664	3	3.0180616	s096	MatchstickSeller	101	18
664	3	3.2795918	s006	MatchstickSeller	101	19
839	3	3.2795918	s035	MatchstickSeller	101	19
659	3	3.2795918	s068	MatchstickSeller	101	19
1092	3	3.2795918	s091	MatchstickSeller	101	19
600	3	3.2795918	s096	MatchstickSeller	101	19
436	3	2.5336661	s006	MatchstickSeller	101	20
688	3	2.5336661	s035	MatchstickSeller	101	20
829	3	2.5336661	s091	MatchstickSeller	101	20
432	3	2.5336661	s096	MatchstickSeller	101	20
751	6	4.709457	s006	MatchstickSeller	101	21
984	6	4.709457	s035	MatchstickSeller	101	21
1041	6	4.709457	s068	MatchstickSeller	101	21
936	6	4.709457	s091	MatchstickSeller	101	21
656	6	4.709457	s096	MatchstickSeller	101	21
686	4	3.1383684	s006	MatchstickSeller	101	22
1385	4	3.1383684	s035	MatchstickSeller	101	22
861	4	3.1383684	s068	MatchstickSeller	101	22
810	4	3.1383684	s091	MatchstickSeller	101	22
448	4	3.1383684	s096	MatchstickSeller	101	22
1091	2	2.321949	s006	MatchstickSeller	101	23
887	2	2.321949	s035	MatchstickSeller	101	23
861	2	2.321949	s068	MatchstickSeller	101	23
808	2	2.321949	s091	MatchstickSeller	101	23
520	2	2.321949	s096	MatchstickSeller	101	23
503	3	3.0180616	s006	MatchstickSeller	101	24
536	3	3.0180616	s035	MatchstickSeller	101	24
450	3	3.0180616	s068	MatchstickSeller	101	24
682	3	3.0180616	s091	MatchstickSeller	101	24
527	3	3.0180616	s096	MatchstickSeller	101	24
586	8	6.6744204	s006	MatchstickSeller	101	25
1217	8	6.6744204	s035	MatchstickSeller	101	25
1209	8	6.6744204	s068	MatchstickSeller	101	25
821	8	6.6744204	s091	MatchstickSeller	101	25
699	8	6.6744204	s096	MatchstickSeller	101	25
791	3	2.2190843	s006	MatchstickSeller	102	2
528	3	2.2190843	s035	MatchstickSeller	102	2
803	3	2.2190843	s068	MatchstickSeller	102	2
819	3	2.2190843	s091	MatchstickSeller	102	2
672	3	2.2190843	s096	MatchstickSeller	102	2
547	6	4.1261787	s006	MatchstickSeller	102	3
824	6	4.1261787	s035	MatchstickSeller	102	3
747	6	4.1261787	s068	MatchstickSeller	102	3
1116	6	4.1261787	s091	MatchstickSeller	102	3
624	8	4.398816	s006	MatchstickSeller	102	4
1000	8	4.398816	s035	MatchstickSeller	102	4
889	8	4.398816	s068	MatchstickSeller	102	4
798	8	4.398816	s091	MatchstickSeller	102	4
608	8	4.398816	s096	MatchstickSeller	102	4
440	3	1.6774666	s006	MatchstickSeller	102	5
776	3	1.6774666	s035	MatchstickSeller	102	5
700	3	1.6774666	s068	MatchstickSeller	102	5
1007	3	1.6774666	s091	MatchstickSeller	102	5
432	3	1.6774666	s096	MatchstickSeller	102	5
846	9	4.079659	s006	MatchstickSeller	102	6
881	9	4.079659	s035	MatchstickSeller	102	6
1117	9	4.079659	s068	MatchstickSeller	102	6
952	9	4.079659	s091	MatchstickSeller	102	6
944	9	4.079659	s096	MatchstickSeller	102	6
458	2	1.6088771	s006	MatchstickSeller	102	7
495	2	1.6088771	s035	MatchstickSeller	102	7
621	2	1.6088771	s068	MatchstickSeller	102	7
583	2	1.6088771	s091	MatchstickSeller	102	7
520	2	1.6088771	s096	MatchstickSeller	102	7
703	5	4.3764887	s006	MatchstickSeller	102	8
1033	5	4.3764887	s035	MatchstickSeller	102	8
855	5	4.3764887	s068	MatchstickSeller	102	8
882	5	4.3764887	s091	MatchstickSeller	102	8
719	5	4.3764887	s096	MatchstickSeller	102	8
575	3	3.0180616	s006	MatchstickSeller	102	9
583	3	3.0180616	s035	MatchstickSeller	102	9
2007	3	3.0180616	s068	MatchstickSeller	102	9
757	3	3.0180616	s091	MatchstickSeller	102	9
393	3	3.0180616	s096	MatchstickSeller	102	9
604	5	2.9877872	s006	MatchstickSeller	102	10
1480	5	2.9877872	s035	MatchstickSeller	102	10
839	5	2.9877872	s068	MatchstickSeller	102	10
1135	5	2.9877872	s091	MatchstickSeller	102	10
1919	5	2.9877872	s096	MatchstickSeller	102	10
1692	7	4.306735	s068	MatchstickSeller	102	11
1136	7	4.306735	s096	MatchstickSeller	102	11
796	4	2.6851523	s006	MatchstickSeller	102	12
672	4	2.6851523	s035	MatchstickSeller	102	12
1455	4	2.6851523	s068	MatchstickSeller	102	12
942	4	2.6851523	s091	MatchstickSeller	102	12
594	4	2.6851523	s096	MatchstickSeller	102	12
452	3	2.2190843	s006	MatchstickSeller	103	2
808	3	2.2190843	s035	MatchstickSeller	103	2
769	3	2.2190843	s068	MatchstickSeller	103	2
642	3	2.2190843	s091	MatchstickSeller	103	2
560	3	2.2190843	s096	MatchstickSeller	103	2
960	3	2.9916456	s006	MatchstickSeller	103	3
1352	3	2.9916456	s035	MatchstickSeller	103	3
1253	3	2.9916456	s068	MatchstickSeller	103	3
1293	3	2.9916456	s091	MatchstickSeller	103	3
672	3	2.9916456	s096	MatchstickSeller	103	3
579	7	6.6761146	s006	MatchstickSeller	103	4
1105	7	6.6761146	s035	MatchstickSeller	103	4
781	7	6.6761146	s068	MatchstickSeller	103	4
1093	7	6.6761146	s091	MatchstickSeller	103	4
530	7	6.6761146	s096	MatchstickSeller	103	4
418	3	1.6774666	s006	MatchstickSeller	103	5
743	3	1.6774666	s035	MatchstickSeller	103	5
714	3	1.6774666	s068	MatchstickSeller	103	5
660	3	1.6774666	s091	MatchstickSeller	103	5
575	3	1.6774666	s096	MatchstickSeller	103	5
756	3	1.2888894	s006	MatchstickSeller	103	6
800	3	1.2888894	s035	MatchstickSeller	103	6
2470	3	1.2888894	s068	MatchstickSeller	103	6
910	3	1.2888894	s091	MatchstickSeller	103	6
575	3	1.2888894	s096	MatchstickSeller	103	6
651	4	4.4465623	s006	MatchstickSeller	103	7
664	4	4.4465623	s035	MatchstickSeller	103	7
864	4	4.4465623	s068	MatchstickSeller	103	7
803	4	4.4465623	s091	MatchstickSeller	103	7
472	4	4.4465623	s096	MatchstickSeller	103	7
1114	5	3.66357	s006	MatchstickSeller	103	8
1552	5	3.66357	s035	MatchstickSeller	103	8
584	5	3.66357	s068	MatchstickSeller	103	8
1060	5	3.66357	s091	MatchstickSeller	103	8
568	5	3.66357	s096	MatchstickSeller	103	8
884	7	4.5705867	s006	MatchstickSeller	103	9
856	7	4.5705867	s035	MatchstickSeller	103	9
661	7	4.5705867	s068	MatchstickSeller	103	9
799	7	4.5705867	s091	MatchstickSeller	103	9
600	7	4.5705867	s096	MatchstickSeller	103	9
1002	4	5.4164286	s006	MatchstickSeller	103	10
744	4	5.4164286	s035	MatchstickSeller	103	10
1018	4	5.4164286	s068	MatchstickSeller	103	10
664	4	5.4164286	s091	MatchstickSeller	103	10
976	4	5.4164286	s096	MatchstickSeller	103	10
858	2	2.321949	s006	MatchstickSeller	103	11
816	2	2.321949	s035	MatchstickSeller	103	11
1207	2	2.321949	s091	MatchstickSeller	103	11
712	2	2.321949	s096	MatchstickSeller	103	11
1109	6	4.8369417	s006	MatchstickSeller	103	12
1368	6	4.8369417	s035	MatchstickSeller	103	12
1296	6	4.8369417	s068	MatchstickSeller	103	12
1839	6	4.8369417	s091	MatchstickSeller	103	12
960	6	4.8369417	s096	MatchstickSeller	103	12
714	5	6.0398936	s006	MatchstickSeller	103	13
1528	5	6.0398936	s035	MatchstickSeller	103	13
1127	5	6.0398936	s068	MatchstickSeller	103	13
982	5	6.0398936	s091	MatchstickSeller	103	13
632	5	6.0398936	s096	MatchstickSeller	103	13
627	4	2.3601458	s006	MatchstickSeller	103	14
784	4	2.3601458	s035	MatchstickSeller	103	14
763	4	2.3601458	s068	MatchstickSeller	103	14
719	4	2.3601458	s091	MatchstickSeller	103	14
728	4	2.3601458	s096	MatchstickSeller	103	14
777	5	3.5740304	s035	MatchstickSeller	103	15
689	5	3.5740304	s068	MatchstickSeller	103	15
736	5	3.5740304	s091	MatchstickSeller	103	15
856	5	3.5740304	s096	MatchstickSeller	103	15
637	7	5.5403147	s006	MatchstickSeller	103	16
815	7	5.5403147	s035	MatchstickSeller	103	16
641	7	5.5403147	s068	MatchstickSeller	103	16
850	7	5.5403147	s091	MatchstickSeller	103	16
512	7	5.5403147	s096	MatchstickSeller	103	16
502	3	1.6774666	s006	MatchstickSeller	103	17
792	3	1.6774666	s035	MatchstickSeller	103	17
845	3	1.6774666	s068	MatchstickSeller	103	17
810	3	1.6774666	s091	MatchstickSeller	103	17
504	3	1.6774666	s096	MatchstickSeller	103	17
483	3	1.2888894	s006	MatchstickSeller	103	18
872	3	1.2888894	s035	MatchstickSeller	103	18
989	3	1.2888894	s068	MatchstickSeller	103	18
641	3	1.2888894	s091	MatchstickSeller	103	18
640	3	1.2888894	s096	MatchstickSeller	103	18
704	6	6.1257796	s006	MatchstickSeller	103	19
3105	6	6.1257796	s068	MatchstickSeller	103	19
1670	6	6.1257796	s091	MatchstickSeller	103	19
607	5	5.154569	s006	MatchstickSeller	103	20
799	5	5.154569	s035	MatchstickSeller	103	20
1107	5	5.154569	s068	MatchstickSeller	103	20
917	5	5.154569	s091	MatchstickSeller	103	20
872	5	5.154569	s096	MatchstickSeller	103	20
383	2	1.6084222	s006	MatchstickSeller	103	21
696	2	1.6084222	s035	MatchstickSeller	103	21
813	2	1.6084222	s068	MatchstickSeller	103	21
642	2	1.6084222	s091	MatchstickSeller	103	21
672	2	1.6084222	s096	MatchstickSeller	103	21
560	5	5.5995526	s006	MatchstickSeller	103	22
680	5	5.5995526	s035	MatchstickSeller	103	22
838	5	5.5995526	s068	MatchstickSeller	103	22
909	5	5.5995526	s091	MatchstickSeller	103	22
1034	5	5.5995526	s096	MatchstickSeller	103	22
570	5	5.8584137	s006	MatchstickSeller	103	23
1040	5	5.8584137	s035	MatchstickSeller	103	23
1193	5	5.8584137	s068	MatchstickSeller	103	23
1677	5	5.8584137	s091	MatchstickSeller	103	23
830	5	5.8584137	s096	MatchstickSeller	103	23
594	5	5.6783395	s006	MatchstickSeller	103	24
1248	5	5.6783395	s035	MatchstickSeller	103	24
963	5	5.6783395	s068	MatchstickSeller	103	24
1066	5	5.6783395	s091	MatchstickSeller	103	24
576	5	5.6783395	s096	MatchstickSeller	103	24
568	3	2.865449	s006	MatchstickSeller	103	25
881	3	2.865449	s035	MatchstickSeller	103	25
674	3	2.865449	s068	MatchstickSeller	103	25
1239	3	2.865449	s091	MatchstickSeller	103	25
656	3	2.865449	s096	MatchstickSeller	103	25
502	2	2.1191137	s006	MatchstickSeller	103	26
536	2	2.1191137	s035	MatchstickSeller	103	26
768	2	2.1191137	s068	MatchstickSeller	103	26
621	2	2.1191137	s091	MatchstickSeller	103	26
584	2	2.1191137	s096	MatchstickSeller	103	26
597	3	1.2888894	s006	MatchstickSeller	103	27
719	3	1.2888894	s035	MatchstickSeller	103	27
912	3	1.2888894	s068	MatchstickSeller	103	27
906	3	1.2888894	s091	MatchstickSeller	103	27
616	3	1.2888894	s096	MatchstickSeller	103	27
592	8	5.0422306	s006	MatchstickSeller	103	28
928	8	5.0422306	s035	MatchstickSeller	103	28
929	8	5.0422306	s068	MatchstickSeller	103	28
952	8	5.0422306	s091	MatchstickSeller	103	28
576	8	5.0422306	s096	MatchstickSeller	103	28
508	3	3.0180616	s006	MatchstickSeller	103	29
776	3	3.0180616	s035	MatchstickSeller	103	29
1201	3	3.0180616	s068	MatchstickSeller	103	29
1114	3	3.0180616	s091	MatchstickSeller	103	29
648	3	3.0180616	s096	MatchstickSeller	103	29
485	3	2.2190843	s006	MatchstickSeller	103	30
888	3	2.2190843	s035	MatchstickSeller	103	30
666	3	2.2190843	s068	MatchstickSeller	103	30
584	3	2.2190843	s091	MatchstickSeller	103	30
797	7	3.70854	s006	MatchstickSeller	103	31
1400	7	3.70854	s035	MatchstickSeller	103	31
1359	7	3.70854	s068	MatchstickSeller	103	31
740	7	3.70854	s091	MatchstickSeller	103	31
736	7	3.70854	s096	MatchstickSeller	103	31
515	3	2.9162576	s006	MatchstickSeller	103	32
840	3	2.9162576	s035	MatchstickSeller	103	32
1120	3	2.9162576	s068	MatchstickSeller	103	32
781	3	2.9162576	s091	MatchstickSeller	103	32
512	3	2.9162576	s096	MatchstickSeller	103	32
872	3	3.0180616	s035	MatchstickSeller	104	2
971	3	3.0180616	s068	MatchstickSeller	104	2
778	3	3.0180616	s091	MatchstickSeller	104	2
592	3	3.0180616	s096	MatchstickSeller	104	2
760	7	4.1488676	s035	MatchstickSeller	104	3
801	7	4.1488676	s068	MatchstickSeller	104	3
1301	7	4.1488676	s091	MatchstickSeller	104	3
496	7	4.1488676	s096	MatchstickSeller	104	3
537	3	4.499445	s006	MatchstickSeller	104	4
1481	3	4.499445	s035	MatchstickSeller	104	4
710	3	4.499445	s068	MatchstickSeller	104	4
883	3	4.499445	s091	MatchstickSeller	104	4
768	3	4.499445	s096	MatchstickSeller	104	4
637	4	3.2138786	s006	MatchstickSeller	104	5
520	4	3.2138786	s035	MatchstickSeller	104	5
664	4	3.2138786	s068	MatchstickSeller	104	5
661	4	3.2138786	s091	MatchstickSeller	104	5
632	4	3.2138786	s096	MatchstickSeller	104	5
550	2	1.7076293	s006	MatchstickSeller	104	6
532	2	1.7076293	s035	MatchstickSeller	104	6
779	2	1.7076293	s068	MatchstickSeller	104	6
914	2	1.7076293	s091	MatchstickSeller	104	6
392	2	1.7076293	s096	MatchstickSeller	104	6
819	1	1.6849625	s035	MatchstickSeller	104	7
832	1	1.6849625	s068	MatchstickSeller	104	7
1239	1	1.6849625	s091	MatchstickSeller	104	7
488	1	1.6849625	s096	MatchstickSeller	104	7
515	6	4.54869	s006	MatchstickSeller	104	8
768	6	4.54869	s035	MatchstickSeller	104	8
582	6	4.54869	s068	MatchstickSeller	104	8
1142	6	4.54869	s091	MatchstickSeller	104	8
736	6	4.54869	s096	MatchstickSeller	104	8
1112	6	3.7076886	s035	MatchstickSeller	104	9
873	6	3.7076886	s068	MatchstickSeller	104	9
1169	6	3.7076886	s091	MatchstickSeller	104	9
647	6	3.7076886	s096	MatchstickSeller	104	9
530	3	1.2888894	s006	MatchstickSeller	104	10
640	3	1.2888894	s035	MatchstickSeller	104	10
596	3	1.2888894	s068	MatchstickSeller	104	10
800	3	1.2888894	s091	MatchstickSeller	104	10
577	3	1.2888894	s096	MatchstickSeller	104	10
614	6	3.5249536	s006	MatchstickSeller	104	11
2024	6	3.5249536	s035	MatchstickSeller	104	11
952	6	3.5249536	s068	MatchstickSeller	104	11
1345	6	3.5249536	s091	MatchstickSeller	104	11
864	6	3.5249536	s096	MatchstickSeller	104	11
594	3	3.466259	s006	MatchstickSeller	105	2
504	3	3.466259	s035	MatchstickSeller	105	2
1122	3	3.466259	s068	MatchstickSeller	105	2
797	3	3.466259	s091	MatchstickSeller	105	2
887	3	3.466259	s096	MatchstickSeller	105	2
642	1	1.6849625	s006	MatchstickSeller	105	3
1168	1	1.6849625	s035	MatchstickSeller	105	3
887	1	1.6849625	s068	MatchstickSeller	105	3
706	1	1.6849625	s091	MatchstickSeller	105	3
384	1	1.6849625	s096	MatchstickSeller	105	3
597	3	6.2686324	s006	MatchstickSeller	105	4
1376	3	6.2686324	s035	MatchstickSeller	105	4
970	3	6.2686324	s068	MatchstickSeller	105	4
840	3	6.2686324	s091	MatchstickSeller	105	4
753	3	6.2686324	s096	MatchstickSeller	105	4
613	3	3.0180616	s006	MatchstickSeller	105	5
920	3	3.0180616	s035	MatchstickSeller	105	5
1099	3	3.0180616	s068	MatchstickSeller	105	5
1471	3	3.0180616	s091	MatchstickSeller	105	5
825	3	3.0180616	s096	MatchstickSeller	105	5
888	3	2.5938761	s006	MatchstickSeller	105	6
1088	3	2.5938761	s035	MatchstickSeller	105	6
937	3	2.5938761	s068	MatchstickSeller	105	6
725	3	2.5938761	s091	MatchstickSeller	105	6
438	3	2.5938761	s096	MatchstickSeller	105	6
801	5	3.4800484	s006	MatchstickSeller	105	7
696	5	3.4800484	s035	MatchstickSeller	105	7
788	5	3.4800484	s068	MatchstickSeller	105	7
893	5	3.4800484	s091	MatchstickSeller	105	7
569	5	3.4800484	s096	MatchstickSeller	105	7
659	4	2.9034548	s006	MatchstickSeller	105	8
880	4	2.9034548	s035	MatchstickSeller	105	8
643	4	2.9034548	s068	MatchstickSeller	105	8
895	4	2.9034548	s091	MatchstickSeller	105	8
720	4	2.9034548	s096	MatchstickSeller	105	8
575	3	2.9587936	s006	MatchstickSeller	105	9
792	3	2.9587936	s035	MatchstickSeller	105	9
806	3	2.9587936	s068	MatchstickSeller	105	9
805	3	2.9587936	s091	MatchstickSeller	105	9
607	3	2.9587936	s096	MatchstickSeller	105	9
778	4	4.8493423	s006	MatchstickSeller	105	10
768	4	4.8493423	s035	MatchstickSeller	105	10
686	4	4.8493423	s068	MatchstickSeller	105	10
1061	4	4.8493423	s091	MatchstickSeller	105	10
520	4	4.8493423	s096	MatchstickSeller	105	10
792	2	1.6088771	s035	MatchstickSeller	105	11
714	2	1.6088771	s068	MatchstickSeller	105	11
1495	2	1.6088771	s091	MatchstickSeller	105	11
472	2	1.6088771	s096	MatchstickSeller	105	11
821	5	4.170958	s006	MatchstickSeller	105	12
736	5	4.170958	s035	MatchstickSeller	105	12
846	5	4.170958	s068	MatchstickSeller	105	12
1007	5	4.170958	s091	MatchstickSeller	105	12
865	5	4.170958	s096	MatchstickSeller	105	12
619	8	5.496235	s006	MatchstickSeller	105	13
832	8	5.496235	s035	MatchstickSeller	105	13
732	8	5.496235	s068	MatchstickSeller	105	13
861	8	5.496235	s091	MatchstickSeller	105	13
456	8	5.496235	s096	MatchstickSeller	105	13
547	3	2.6644797	s006	MatchstickSeller	105	14
960	3	2.6644797	s035	MatchstickSeller	105	14
1027	3	2.6644797	s068	MatchstickSeller	105	14
814	3	2.6644797	s091	MatchstickSeller	105	14
575	3	2.6644797	s096	MatchstickSeller	105	14
587	3	3.0180616	s006	MatchstickSeller	105	15
600	3	3.0180616	s035	MatchstickSeller	105	15
754	3	3.0180616	s068	MatchstickSeller	105	15
625	3	3.0180616	s091	MatchstickSeller	105	15
545	3	3.0180616	s096	MatchstickSeller	105	15
855	5	2.9877872	s006	MatchstickSeller	105	16
672	5	2.9877872	s035	MatchstickSeller	105	16
724	5	2.9877872	s068	MatchstickSeller	105	16
789	5	2.9877872	s091	MatchstickSeller	105	16
455	5	2.9877872	s096	MatchstickSeller	105	16
490	3	2.5336661	s006	MatchstickSeller	105	17
688	3	2.5336661	s035	MatchstickSeller	105	17
451	3	2.5336661	s068	MatchstickSeller	105	17
555	3	2.5336661	s091	MatchstickSeller	105	17
504	3	2.5336661	s096	MatchstickSeller	105	17
664	4	3.642289	s006	MatchstickSeller	105	18
736	4	3.642289	s035	MatchstickSeller	105	18
1450	4	3.642289	s068	MatchstickSeller	105	18
1001	4	3.642289	s091	MatchstickSeller	105	18
568	4	3.642289	s096	MatchstickSeller	105	18
776	3	3.2289176	s006	MatchstickSeller	105	19
984	3	3.2289176	s035	MatchstickSeller	105	19
951	3	3.2289176	s068	MatchstickSeller	105	19
899	3	3.2289176	s091	MatchstickSeller	105	19
608	3	3.2289176	s096	MatchstickSeller	105	19
395	3	1.2888894	s006	MatchstickSeller	105	20
1224	3	1.2888894	s035	MatchstickSeller	105	20
609	3	1.2888894	s068	MatchstickSeller	105	20
821	3	1.2888894	s091	MatchstickSeller	105	20
792	3	1.2888894	s096	MatchstickSeller	105	20
616	5	5.182231	s035	MatchstickSeller	106	2
611	5	5.182231	s068	MatchstickSeller	106	2
968	5	5.182231	s091	MatchstickSeller	106	2
519	5	5.182231	s096	MatchstickSeller	106	2
580	3	2.5532322	s006	MatchstickSeller	106	3
664	3	2.5532322	s035	MatchstickSeller	106	3
919	3	2.5532322	s068	MatchstickSeller	106	3
839	3	2.5532322	s091	MatchstickSeller	106	3
431	3	2.5532322	s096	MatchstickSeller	106	3
649	3	1.2888894	s006	MatchstickSeller	106	4
872	3	1.2888894	s035	MatchstickSeller	106	4
1125	3	1.2888894	s068	MatchstickSeller	106	4
1522	3	1.2888894	s091	MatchstickSeller	106	4
432	3	1.2888894	s096	MatchstickSeller	106	4
936	5	3.765026	s035	MatchstickSeller	106	5
975	5	3.765026	s068	MatchstickSeller	106	5
971	5	3.765026	s091	MatchstickSeller	106	5
1072	5	3.765026	s096	MatchstickSeller	106	5
609	3	3.778633	s006	MatchstickSeller	106	6
888	3	3.778633	s035	MatchstickSeller	106	6
1406	3	3.778633	s068	MatchstickSeller	106	6
955	3	3.778633	s091	MatchstickSeller	106	6
656	3	3.778633	s096	MatchstickSeller	106	6
816	3	2.5938761	s035	MatchstickSeller	106	7
922	3	2.5938761	s068	MatchstickSeller	106	7
931	3	2.5938761	s091	MatchstickSeller	106	7
472	3	2.5938761	s096	MatchstickSeller	106	7
711	10	4.4091043	s006	MatchstickSeller	106	8
